Team,Pays,_,Nom_URL,Nom,Poste,Age,Date de naissance,Taille,Poids,JIFF,Contrat,Durée,Autres,TABLE
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/raphael-payrastre-20635.html,Raphaël PAYRASTRE,3ème ligne,18,/08/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/fernand-auvray-20230.html,Fernand AUVRAY,Mêlée,19,/02/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
ASM Clermont Auvergne,Pays-Bas,,https://www.allrugby.com/joueurs/niek-doornenbal-16807.html,Niek DOORNENBAL,Mêlée,19,/12/2005,,85,NON JIFF,ESPOIR,2026,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/timeo-frier-20642.html,Timéo FRIER,Ouverture,18,/09/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/dimitri-emery-20640.html,Dimitri EMERY,Centre,17,/11/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/elyo-merlin-15666.html,Elyo MERLIN,Centre,18,/10/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/axel-guillaud-17502.html,Axel GUILLAUD,Arrière,19,/04/2006,,86,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,Géorgie,,https://www.allrugby.com/joueurs/aleksandre-kuntelia-11766.html,Aleksandre KUNTELIA,Pilier,23,26/06/2002,,135,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/alexandre-kaddouri-13460.html,Alexandre KADDOURI,Pilier,21,12/12/2003,,114,JIFF,ESPOIR,,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/christian-luaki-18103.html,Christian LUAKI,Pilier,21,23/04/2004,,-,JIFF,ESPOIR,,,TABLE PROS
Stade Rochelais,Argentine,,https://www.allrugby.com/joueurs/joel-sclavi-4428.html,Joel SCLAVI,Pilier,31,25/06/1994,,139,NON JIFF,PRO,2026,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/karl-sorin-14166.html,Karl SORIN,Pilier,22,07/08/2003,,135,JIFF,ESPOIR,,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/louis-penverne-12229.html,Louis PENVERNE,Pilier,22,22/03/2003,,111,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/reda-wardi-4286.html,Reda WARDI,Pilier,30,02/08/1995,,111,JIFF,PRO,2028,,TABLE PROS
Stade Rochelais,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/uini-atonio-1625.html,Uini ATONIO,Pilier,35,26/03/1990,,147,NON JIFF,PRO,2027,,TABLE PROS
Stade Rochelais,Géorgie,,https://www.allrugby.com/joueurs/nika-sutidze-13788.html,Nika SUTIDZE,Talonneur,22,01/09/2003,,104,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/pierre-bourgarit-5178.html,Pierre BOURGARIT,Talonneur,28,12/09/1997,,105,JIFF,PRO,2029,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/quentin-lespiaucq-2443.html,Quentin LESPIAUCQ,Talonneur,30,16/02/1995,,102,JIFF,PRO,2027,,TABLE PROS
Stade Rochelais,Tonga,,https://www.allrugby.com/joueurs/tolu-latu-5010.html,Tolu LATU,Talonneur,32,23/02/1993,,117,NON JIFF,PRO,2026,,TABLE PROS
Stade Rochelais,Australie,,https://www.allrugby.com/joueurs/kane-douglas-2696.html,Kane DOUGLAS,2ème ligne,36,01/06/1989,,123,NON JIFF,PRO,2026,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/thomas-lavault-6951.html,Thomas LAVAULT,2ème ligne,26,03/05/1999,,108,JIFF Formé(8),PRO,2029,,TABLE PROS
Stade Rochelais,Irlande,,https://www.allrugby.com/joueurs/ultan-dillane-4095.html,Ultan DILLANE,2ème ligne,31,09/11/1993,,115,NON JIFF,PRO,2026,,TABLE PROS
Stade Rochelais,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/will-skelton-3888.html,Will SKELTON,2ème ligne,33,03/05/1992,,145,NON JIFF,PRO,2028,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/greg-alldritt-5177.html,Greg ALLDRITT,3ème ligne,28,23/03/1997,,114,JIFF,PRO,2029,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/judicael-cancoriet-2512.html,Judicaël CANCORIET,3ème ligne,29,25/04/1996,,116,JIFF,PRO,2026,,TABLE PROS
Stade Rochelais,Fidji,,https://www.allrugby.com/joueurs/levani-botia-2213.html,Levani BOTIA,3ème ligne,36,14/03/1989,,103,NON JIFF,PRO,2026,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/lucas-andjisseramatchi-17859.html,Lucas ANDJISSERAMATCHI,3ème ligne,19,12/04/2006,,-,JIFF,ESPOIR,2027,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/matthias-haddad-7892.html,Matthias HADDAD,3ème ligne,24,10/03/2001,,99,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/oscar-jegou-14697.html,Oscar JÉGOU,3ème ligne,22,31/05/2003,,90,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/paul-boudehent-7071.html,Paul BOUDEHENT,3ème ligne,25,21/11/1999,,107,JIFF Formé(8),PRO,2029,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/nolann-le-garrec-8930.html,Nolann LE GARREC,Mêlée,23,14/05/2002,,75,JIFF(8),PRO,2029,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/thomas-berjon-7091.html,Thomas BERJON,Mêlée,27,12/04/1998,,87,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/antoine-hastoy-4448.html,Antoine HASTOY,Ouverture,28,04/06/1997,,86,JIFF,PRO,2029,,TABLE PROS
Stade Rochelais,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/ihaia-west-5880.html,Ihaia WEST,Ouverture,33,16/01/1992,,85,NON JIFF,PRO,2026,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/jonathan-danty-1118.html,Jonathan DANTY,Centre,32,07/10/1992,,110,JIFF,PRO,2027,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/jules-favre-7001.html,Jules FAVRE,Centre,26,22/03/1999,,93,JIFF Formé(8),PRO,2029,,TABLE PROS
Stade Rochelais,Fidji,,https://www.allrugby.com/joueurs/semi-lagivala-15874.html,Semi LAGIVALA,Centre,22,06/04/2003,,94,JIFF(8),PRO,2028,,TABLE PROS
Stade Rochelais,Australie,,https://www.allrugby.com/joueurs/ulupano-seuteni-3495.html,Ulupano SEUTENI,Centre,31,09/12/1993,,100,JIFF,PRO,2028,,TABLE PROS
Stade Rochelais,Afrique du sud,,https://www.allrugby.com/joueurs/dillyn-leyds-5332.html,Dillyn LEYDS,Ailier,33,12/09/1992,,88,NON JIFF,PRO,2027,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/hoani-bosmorin-14765.html,Hoani BOSMORIN,Ailier,20,27/12/2004,,85,JIFF,ESPOIR,2027,,TABLE PROS
Stade Rochelais,Angleterre,,https://www.allrugby.com/joueurs/jack-nowell-2118.html,Jack NOWELL,Ailier,32,11/04/1993,,98,NON JIFF,PRO,2027,,TABLE PROS
Stade Rochelais,Fidji,,https://www.allrugby.com/joueurs/suliasi-vunivalu-9055.html,Suliasi VUNIVALU,Ailier,29,27/11/1995,,102,NON JIFF,PRO,,,TABLE PROS
Stade Rochelais,Géorgie,,https://www.allrugby.com/joueurs/davit-niniashvili-11059.html,Davit NINIASHVILI,Arrière,23,14/07/2002,,90,JIFF(8),PRO,2029,,TABLE PROS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/ugo-pacome-16417.html,Ugo PACOME,Arrière,20,01/05/2005,,85,JIFF,ESPOIR,2027,,TABLE PROS
Stade Rochelais,Argentine,,https://www.allrugby.com/joueurs/gael-galvan-17399.html,Gael GALVÁN,Pilier,20,/02/2005,,150,NON JIFF,ESPOIR,2027,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/mathis-clavier-18552.html,Mathis CLAVIER,Pilier,19,/01/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/maxence-ligeron-borg-20648.html,Maxence LIGERON-BORG,Pilier,18,/02/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,Australie,,https://www.allrugby.com/joueurs/sio-kite-20227.html,Sio KITE,Pilier,16,/11/2008,,147,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,Pays-Bas,,https://www.allrugby.com/joueurs/toine-obiang-nguema-18555.html,Toine OBIANG NGUEMA,Pilier,19,/06/2006,,124,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,Tonga,,https://www.allrugby.com/joueurs/upaleto-feao-17173.html,Upaleto FEAO,Pilier,20,/06/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/gabin-garault-17169.html,Gabin GARAULT,Talonneur,19,/06/2006,,109,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/romain-albinet-18549.html,Romain ALBINET,Talonneur,19,/11/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/charles-kante-samba-16880.html,Charles KANTÉ-SAMBA,2ème ligne,20,/02/2005,,115,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,Russie,,https://www.allrugby.com/joueurs/kirill-fraindt-21567.html,Kirill FRAINDT,2ème ligne,19,/07/2006,,-,NON JIFF,ESPOIR,2027,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/robin-garnier-16831.html,Robin GARNIER,2ème ligne,20,/05/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/simon-huchet-14766.html,Simon HUCHET,2ème ligne,21,07/04/2004,,110,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/ybann-padonou-18563.html,Ybann PADONOU,2ème ligne,19,/05/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/edouard-richer-16337.html,Édouard RICHER,3ème ligne,21,17/04/2004,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/hugo-marchais-18557.html,Hugo MARCHAIS,3ème ligne,20,/04/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/oscar-boutez-18550.html,Oscar BOUTEZ,3ème ligne,17,/11/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/nolhann-couillaud-18566.html,Nolhann COUILLAUD,Mêlée,18,/12/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/temanatua-boichot-17168.html,Temanatua BOICHOT,Mêlée,19,/03/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/diego-jurd-17171.html,Diego JURD,Ouverture,19,/08/2006,,87,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,Fidji,,https://www.allrugby.com/joueurs/simeli-daunivucu-16339.html,Simeli DAUNIVUCU,Centre,20,/02/2005,,100,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/hugo-bizotto-18554.html,Hugo BIZOTTO,Ailier,19,/02/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,Tonga,,https://www.allrugby.com/joueurs/jurgen-kamoto-18565.html,Jurgen KAMOTO,Ailier,19,/05/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/nathan-bollengier-16338.html,Nathan BOLLENGIER,Ailier,21,18/01/2004,,85,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,Fidji,,https://www.allrugby.com/joueurs/vuetimaiwai-peni-torau-17172.html,Peni Torau VUETIMAIWAI,Ailier,19,/03/2006,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/pierre-berthelot-18553.html,Pierre BERTHELOT,Ailier,19,/04/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/martin-betsen-18569.html,Martin BETSEN,Arrière,19,/03/2006,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Rochelais,France,,https://www.allrugby.com/joueurs/maxime-thomas-18560.html,Maxime THOMAS,Arrière,20,/02/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,Portugal,,https://www.allrugby.com/joueurs/cedate-gomes-sa-3431.html,Cedate GOMES SA,Pilier,32,07/08/1993,,113,JIFF,PRO,2026,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/hamza-kaabeche-4679.html,Hamza KAABÈCHE,Pilier,29,23/09/1996,,118,JIFF Formé(8),PRO,2028,,TABLE PROS
Lyon Olympique Universitaire Rugby,Géorgie,,https://www.allrugby.com/joueurs/irakli-aptsiauri-11938.html,Irakli APTSIAURI,Pilier,22,23/02/2003,,126,JIFF(8),PRO,2028,,TABLE PROS
Lyon Olympique Universitaire Rugby,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/jermaine-ainsley-6654.html,Jermaine AINSLEY,Pilier,30,08/08/1995,,127,NON JIFF,PRO,2026,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/jerome-rey-5131.html,Jérôme REY,Pilier,30,19/05/1995,,133,JIFF,PRO,2029,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/thomas-moukoro-11047.html,Thomas MOUKORO,Pilier,23,01/01/2002,,121,JIFF,PRO,2027 +1,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/camille-chat-2559.html,Camille CHAT,Talonneur,29,18/12/1995,,101,JIFF,PRO,2029,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/guillaume-marchand-5553.html,Guillaume MARCHAND,Talonneur,27,05/06/1998,,102,JIFF,PRO,2027,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/mathis-sarragallet-7342.html,Mathis SARRAGALLET,Talonneur,25,06/07/2000,,109,JIFF,PRO,2027 +1,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/felix-lambey-2545.html,Félix LAMBEY,2ème ligne,31,15/03/1994,,106,JIFF Formé(8),PRO,2027,,TABLE PROS
Lyon Olympique Universitaire Rugby,Afrique du sud,,https://www.allrugby.com/joueurs/janse-roux-5543.html,Janse ROUX,2ème ligne,28,28/08/1997,,125,NON JIFF,PRO,2026,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/killian-geraci-5314.html,Killian GÉRACI,2ème ligne,26,25/03/1999,,118,JIFF Formé(8),PRO,2026,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/mickael--guillard-7749.html,Mickaël GUILLARD,2ème ligne,24,10/12/2000,,122,JIFF Formé(8),PRO,2029,,TABLE PROS
Lyon Olympique Universitaire Rugby,Afrique du sud,,https://www.allrugby.com/joueurs/arno-botha-6204.html,Arno BOTHA,3ème ligne,33,26/10/1991,,108,NON JIFF,PRO,2026,,TABLE PROS
Lyon Olympique Universitaire Rugby,Géorgie,,https://www.allrugby.com/joueurs/beka-saghinadze-6738.html,Beka SAGINADZE,3ème ligne,26,29/10/1998,,110,JIFF,PRO,2027,,TABLE PROS
Lyon Olympique Universitaire Rugby,Géorgie,,https://www.allrugby.com/joueurs/beka-shvangiradze-10665.html,Beka SHVANGIRADZE,3ème ligne,23,12/06/2002,,104,JIFF(8),PRO,2028,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/dylan-cretin-4846.html,Dylan CRETIN,3ème ligne,28,04/05/1997,,105,JIFF Formé(8),PRO,2028,,TABLE PROS
Lyon Olympique Universitaire Rugby,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/liam-allen-11552.html,Liam ALLEN,3ème ligne,25,17/03/2000,,105,NON JIFF,PRO,2027,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/marvin-okuya-11984.html,Marvin OKUYA,3ème ligne,21,29/12/2003,,110,JIFF Formé(8),PRO,,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/maxime-gouzou-7431.html,Maxime GOUZOU,3ème ligne,27,11/09/1998,,106,JIFF,PRO,2027,,TABLE PROS
Lyon Olympique Universitaire Rugby,Angleterre,,https://www.allrugby.com/joueurs/sam-simmonds-5634.html,Sam SIMMONDS,3ème ligne,30,10/11/1994,,108,NON JIFF,PRO,2027 +1,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/steeve-blanc-mappaz-5214.html,Steeve BLANC-MAPPAZ,3ème ligne,35,02/07/1990,,103,JIFF,PRO,2026,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/theo-william-9376.html,Théo WILLIAM,3ème ligne,25,04/07/2000,,109,JIFF Formé(8),PRO,2029,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/baptiste-couilloud-4362.html,Baptiste COUILLOUD,Mêlée,28,22/07/1997,,83,JIFF Formé(8),PRO,2030,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/charlie-cassang-3425.html,Charlie CASSANG,Mêlée,30,08/02/1995,,92,JIFF,PRO,2027,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/esteban-gonzalez-17045.html,Esteban GONZALEZ,Mêlée,19,28/11/2005,,80,JIFF,ESPOIR,,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/leo-berdeu-5217.html,Léo BERDEU,Ouverture,27,13/06/1998,,99,JIFF Formé(8),PRO,2027,,TABLE PROS
Lyon Olympique Universitaire Rugby,Irlande,,https://www.allrugby.com/joueurs/paddy-jackson-2147.html,Paddy JACKSON,Ouverture,33,05/01/1992,,89,NON JIFF,PRO,2026,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/alfred-parisien-10749.html,Alfred PARISIEN,Centre,24,04/03/2001,,93,JIFF Formé(8),PRO,2029,,TABLE PROS
Lyon Olympique Universitaire Rugby,Fidji,,https://www.allrugby.com/joueurs/iosefo-masi-14469.html,Iosefo MASI,Centre,27,09/05/1998,,97,NON JIFF,PRO,2027,,TABLE PROS
Lyon Olympique Universitaire Rugby,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/josiah-maraku-12490.html,Josiah MARAKU,Centre,25,30/03/2000,,97,NON JIFF,PRO,2029,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/theo-millet-3587.html,Théo MILLET,Centre,28,08/07/1997,,99,JIFF,PRO,2027,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/thibaut-regard-1501.html,Thibaut REGARD,Centre,32,06/08/1993,,95,JIFF Formé(8),PRO,2027,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/arthur-mathiron-11787.html,Arthur MATHIRON,Ailier,22,19/05/2003,,95,JIFF Formé(8),PRO,,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/ethan-dumortier-7670.html,Ethan DUMORTIER,Ailier,24,29/12/2000,,95,JIFF Formé(8),PRO,2028,,TABLE PROS
Lyon Olympique Universitaire Rugby,Fidji,,https://www.allrugby.com/joueurs/jiuta-wainiqolo-11745.html,Jiuta WAINIQOLO,Ailier,26,10/03/1999,,97,NON JIFF,PRO,2028,,TABLE PROS
Lyon Olympique Universitaire Rugby,Australie,,https://www.allrugby.com/joueurs/monty-ioane-2446.html,Monty IOANE,Ailier,30,30/10/1994,,95,NON JIFF,PRO,2027,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/vincent-rattez-1466.html,Vincent RATTEZ,Ailier,33,24/03/1992,,89,JIFF,PRO,2027,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/alexandre-tchaptchet-9835.html,Alexandre TCHAPTCHET,Arrière,23,26/09/2001,,82,JIFF Formé(8),PRO,2028,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/gabin-lorre-10916.html,Gabin LORRE,Arrière,23,23/12/2001,,82,JIFF(8),PRO,2028,,TABLE PROS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/martin-meliande-12154.html,Martin MÉLIANDE,Arrière,23,20/12/2001,,84,JIFF(8),PRO,2028,,TABLE PROS
Lyon Olympique Universitaire Rugby,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/ave-maalo-17310.html,Avé MAALO,Pilier,22,27/08/2003,,143,NON JIFF,ESPOIR,2026,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/cedric-atlan-20563.html,Cédric ATLAN,Pilier,20,/07/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/lyan-pakihivatau-18995.html,Lyan PAKIHIVATAU,Pilier,20,/03/2005,,120,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/thomas-marceline-17046.html,Thomas MARCELINE,Pilier,20,/06/2005,,110,JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/baptiste-narmand-14789.html,Baptiste NARMAND,Talonneur,20,/06/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,Australie,,https://www.allrugby.com/joueurs/terence-fusi-17793.html,Terence FUSI,Talonneur,19,/11/2005,,111,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/bartholome-sanson-18719.html,Bartholomé SANSON,2ème ligne,20,/06/2005,,100,JIFF,ESPOIR,2028,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/lilou-brun-bourdi-18838.html,Lilou BRUN-BOURDI,2ème ligne,20,/01/2005,,102,JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,Afrique du sud,,https://www.allrugby.com/joueurs/ruan-viviers-18860.html,Ruan VIVIERS,2ème ligne,19,/03/2006,,117,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/antoine-deliance-17680.html,Antoine DÉLIANCE,3ème ligne,20,/03/2005,,99,JIFF,ESPOIR,2028,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/cleo-bard-17837.html,Cléo BARD,3ème ligne,16,/10/2008,,90,JIFF,ESPOIR,2028,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/jules-vuachet-17681.html,Jules VUACHET,3ème ligne,20,/07/2005,,91,JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/lilian-baret-17835.html,Lilian BARET,3ème ligne,17,/02/2008,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,Géorgie,,https://www.allrugby.com/joueurs/luka-saginadze-18036.html,Luka SAGINADZE,3ème ligne,19,/02/2006,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/owen-fresnais-21521.html,Owen FRESNAIS,3ème ligne,18,/05/2007,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/mathis-galeazzi-17791.html,Mathis GALEAZZI,Ouverture,18,/08/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/paco-mazoyer-17834.html,Paco MAZOYER,Ouverture,19,/04/2006,,91,JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,Géorgie,,https://www.allrugby.com/joueurs/davit-barbakadze-20259.html,Davit BARBAKADZE,Centre,,-,,-,NON JIFF,ESPOIR,2027,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/dorian-diabou-17836.html,Dorian DIABOU,Centre,19,/04/2006,,109,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/raphael-martin-21519.html,Raphaël MARTIN,Centre,17,/10/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/alexandre-messire-21520.html,Alexandre MESSIRE,Ailier,18,/08/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/charly-mignot-17838.html,Charly MIGNOT,Ailier,19,/02/2006,,82,JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,France,,https://www.allrugby.com/joueurs/gabin-lacoste-17792.html,Gabin LACOSTE,Arrière,19,/05/2006,,91,JIFF,ESPOIR,,,TABLE ESPOIRS
Lyon Olympique Universitaire Rugby,Géorgie,,https://www.allrugby.com/joueurs/luka-khorbaladze-14989.html,Luka KHORBALADZE,Arrière,21,10/03/2004,,85,NON JIFF,ESPOIR,2026,,TABLE ESPOIRS
Union Sportive Montalbanaise,Argentine,,https://www.allrugby.com/joueurs/facundo-pomponio-7335.html,Facundo POMPONIO,Pilier,33,01/04/1992,,120,NON JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/leo-aouf-5907.html,Léo AOUF,Pilier,28,25/02/1997,,120,JIFF,PRO,2027,,TABLE PROS
